pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 7, quantums: 1
pid: 4, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 1
pid: 7, quantums: 3
pid: 6, quantums: 1
pid: 7, quantums: 2
pid: 5, quantums: 2
pid: 6, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 1
pid: 6, quantums: 3
pid: 5, quantums: 1
pid: 6, quantums: 2
pid: 5, quantums: 1
pid: 7, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 3
pid: 6, quantums: 1
pid: 4, quantums: 2
pid: 7, quantums: 1
pid: 6, quantums: 2
pid: 7, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 2
pid: 5, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 3
pid: 5, quantums: 2
pid: 7, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 5
pid: 7, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 2
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 7, quantums: 2
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 7, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 2
pid: 6, quantums: 1
pid: 4, quantums: 3
pid: 6, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 2
pid: 7, quantums: 2
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 7, quantums: 1
pid: 4, quantums: 2
pid: 6, quantums: 3
pid: 7, quantums: 3
pid: 6, quantums: 2
pid: 5, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 2
pid: 7, quantums: 1
pid: 4, quantums: 2
pid: 7, quantums: 1
pid: 6, quantums: 1
pid: 7, quantums: 2
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 7, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 7, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 6, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 7, quantums: 1
pid: 4, quantums: 2
pid: 7, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 2
pid: 6, quantums: 2
pid: 7, quantums: 1
pid: 6, quantums: 1
pid: 7, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 7, quantums: 1
pid: 6, quantums: 1
pid: 5, quantums: 1
